"SEQ","MOVEDATE","COMPOUNDPOS_FROM","COMPOUNDPOS_TO","UNITNR","LOCATION","SEQ","UNITTYPE","ADDRESS_CLIENT","MOVETYPE"
4116433,2021-02-03 22:34:00,TOUT,,PCVU 260183 3,CTTROT,1859769,"20TK",$PCCGDY,Rotzooi
4115147,2021-02-03 11:07:00,,TRUCK,PCVU 260185 4,CTTROT,1860226,"20TK",$PCCGDY,Rotzooi
4115182,2021-02-03 11:19:00,TRUCK,"11.01.2",PCVU 260185 4,CTTROT,1860226,"20TK",$PCCGDY,Gate in truck
4118070,2021-02-04 15:32:00,"11.01.2",TOUT,PCVU 260185 4,CTTROT,1860226,"20TK",$PCCGDY,Gate out train
4119043,2021-02-04 20:38:00,TOUT,,PCVU 260185 4,CTTROT,1860226,"20TK",$PCCGDY,Rotzooi
4116069,2021-02-03 17:24:00,"50.11.1",,PCVU 260208 5,CTTROT,1858554,"20TK",$PCCGDY,Rotzooi
4119322,2021-02-05 07:57:00,,TRUCK,PCVU 260208 5,CTTROT,1861195,"20TK",$PCCGDY,Rotzooi
4119341,2021-02-05 08:04:00,TRUCK,"15.03.1",PCVU 260208 5,CTTROT,1861195,"20TK",$PCCGDY,Gate in truck
4121075,2021-02-05 16:25:00,"15.03.1","12.01.3",PCVU 260208 5,CTTROT,1861195,"20TK",$PCCGDY,InternalMoveLocations
4121102,2021-02-05 16:45:00,"12.01.3",TOUT,PCVU 260208 5,CTTROT,1861195,"20TK",$PCCGDY,Gate out train
4121666,2021-02-05 21:28:00,TOUT,,PCVU 260208 5,CTTROT,1861195,"20TK",$PCCGDY,Rotzooi
4116064,2021-02-03 17:22:00,"50.11.2","50.10.3",PCVU 260218 8,CTTROT,1858198,"20TK",$PCCGDY,InternalMoveLocations
4117177,2021-02-04 10:51:00,"50.10.3",,PCVU 260218 8,CTTROT,1858198,"20TK",$PCCGDY,Rotzooi
4115021,2021-02-03 10:31:00,,BIN,PCVU 260330 6,CTTROT,1860192,"20TK",$PCCGDY,Rotzooi
4115105,2021-02-03 10:57:00,BIN,TERM,PCVU 260330 6,CTTROT,1860192,"20TK",$PCCGDY,Gate in barge
4115134,2021-02-03 11:05:00,TERM,"42.06.1",PCVU 260330 6,CTTROT,1860192,"20TK",$PCCGDY,InternalMoveLocations
4115277,2021-02-03 12:04:00,"42.06.1","36.01.1",PCVU 260330 6,CTTROT,1860192,"20TK",$PCCGDY,InternalMoveLocations
4116329,2021-02-03 20:25:00,"36.01.1",TOUT,PCVU 260330 6,CTTROT,1860192,"20TK",$PCCGDY,Gate out train
4116442,2021-02-03 22:34:00,TOUT,,PCVU 260330 6,CTTROT,1860192,"20TK",$PCCGDY,Rotzooi
4125076,2021-02-09 11:20:00,,BIN,PCVU 260353 8,CTTROT,1862560,"20TK",$PCCGDY,Rotzooi
4119859,2021-02-05 10:25:00,,TRUCK,PCVU 261003 3,CTTROT,1861389,"20TK",$PCCGDY,Rotzooi
4119908,2021-02-05 10:38:00,TRUCK,"32.06.1",PCVU 261003 3,CTTROT,1861389,"20TK",$PCCGDY,Gate in truck
4119939,2021-02-05 10:48:00,"32.06.1","31.06.1",PCVU 261003 3,CTTROT,1861389,"20TK",$PCCGDY,InternalMoveLocations
4119941,2021-02-05 10:48:00,"31.06.1","32.06.1",PCVU 261003 3,CTTROT,1861389,"20TK",$PCCGDY,InternalMoveLocations
4119944,2021-02-05 10:48:00,"32.06.1","31.06.1",PCVU 261003 3,CTTROT,1861389,"20TK",$PCCGDY,InternalMoveLocations
4121476,2021-02-05 19:35:00,"31.06.1",TOUT,PCVU 261003 3,CTTROT,1861389,"20TK",$PCCGDY,Gate out train
4121702,2021-02-05 21:29:00,TOUT,,PCVU 261003 3,CTTROT,1861389,"20TK",$PCCGDY,Rotzooi
4119508,2021-02-05 08:51:00,"49.10.4",,PCVU 261012 0,CTTROT,1858578,"20TK",$PCCGDY,Rotzooi
4120142,2021-02-05 11:54:00,,TRUCK,PCVU 261012 0,CTTROT,1861454,"20TK",$PCCGDY,Rotzooi
4120160,2021-02-05 12:03:00,TRUCK,"16.03.3",PCVU 261012 0,CTTROT,1861454,"20TK",$PCCGDY,Gate in truck
4121142,2021-02-05 17:02:00,"16.03.3","26.03.3",PCVU 261012 0,CTTROT,1861454,"20TK",$PCCGDY,InternalMoveLocations
4121418,2021-02-05 18:39:00,"26.03.3","26.01.3",PCVU 261012 0,CTTROT,1861454,"20TK",$PCCGDY,InternalMoveLocations
4121462,2021-02-05 19:23:00,"26.01.3",TOUT,PCVU 261012 0,CTTROT,1861454,"20TK",$PCCGDY,Gate out train
4121654,2021-02-05 21:28:00,TOUT,,PCVU 261012 0,CTTROT,1861454,"20TK",$PCCGDY,Rotzooi
4116190,2021-02-03 18:32:00,"51.10.4","51.11.1",PCVU 261015 7,CTTROT,1859697,"20TK",$NIJHRI,InternalMoveLocations
4121147,2021-02-05 17:07:00,"51.11.1",,PCVU 261015 7,CTTROT,1859697,"20TK",$NIJHRI,Rotzooi
4121412,2021-02-05 18:36:00,,TRUCK,PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,Rotzooi
4121416,2021-02-05 18:38:00,TRUCK,"24.06.1",PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,Gate in truck
4121784,2021-02-05 22:47:00,"22.01.3","21.01.1",PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,InternalMoveLocations
4121783,2021-02-05 22:47:00,"24.06.1","22.01.3",PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,InternalMoveLocations
4122826,2021-02-07 13:34:00,"21.01.1","25.05.1",PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,InternalMoveLocations
4122828,2021-02-07 13:35:00,"25.05.1","17.07.1",PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,InternalMoveLocations
4122829,2021-02-07 13:38:00,"17.07.1","45.11.3",PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,InternalMoveLocations
4122830,2021-02-07 13:38:00,"45.11.3","48.09.3",PCVU 261015 7,CTTROT,1861775,"20TK",$NIJHRI,InternalMoveLocations
4117333,2021-02-04 11:33:00,"45.09.2","09.06.1",PCVU 261019 9,CTTROT,1856947,"20TK",$PCCGDY,InternalMoveLocations
4117388,2021-02-04 11:55:00,"09.06.1",,PCVU 261019 9,CTTROT,1856947,"20TK",$PCCGDY,Rotzooi
4118504,2021-02-04 17:19:00,,TRUCK,PCVU 261019 9,CTTROT,1861065,"20TK",$NIJHRI,Rotzooi
4118521,2021-02-04 17:24:00,"34.09.3",,PCVU 261019 9,CTTROT,1861065,"20TK",$NIJHRI,Rotzooi
4118520,2021-02-04 17:24:00,TRUCK,"34.09.3",PCVU 261019 9,CTTROT,1861065,"20TK",$NIJHRI,Gate in truck
4118522,2021-02-04 17:24:00,,"34.09.3",PCVU 261019 9,CTTROT,1861071,"20TK",$PCCGDY,Rotzooi
4121107,2021-02-05 16:48:00,"34.09.3","29.06.3",PCVU 261019 9,CTTROT,1861071,"20TK",$PCCGDY,InternalMoveLocations
4121134,2021-02-05 17:01:00,"29.06.3",TOUT,PCVU 261019 9,CTTROT,1861071,"20TK",$PCCGDY,Gate out train
4121655,2021-02-05 21:28:00,TOUT,,PCVU 261019 9,CTTROT,1861071,"20TK",$PCCGDY,Rotzooi
4121042,2021-02-05 16:15:00,,TRUCK,PCVU 261026 5,CTTROT,1861662,"20TK",$PCCGDY,Rotzooi
4121062,2021-02-05 16:21:00,TRUCK,"15.01.3",PCVU 261026 5,CTTROT,1861662,"20TK",$PCCGDY,Gate in truck
4121770,2021-02-05 22:24:00,"15.01.3","19.05.2",PCVU 261026 5,CTTROT,1861662,"20TK",$PCCGDY,InternalMoveLocations
4122360,2021-02-06 16:20:00,"19.05.2",TOUT,PCVU 261026 5,CTTROT,1861662,"20TK",$PCCGDY,Gate out train
4122873,2021-02-07 14:40:00,TOUT,,PCVU 261026 5,CTTROT,1861662,"20TK",$PCCGDY,Rotzooi
4115946,2021-02-03 16:28:00,"08.01.1",TOUT,PCVU 261031 0,CTTROT,1859512,"20TK",$PCCGDY,Gate out train
4116435,2021-02-03 22:34:00,TOUT,,PCVU 261031 0,CTTROT,1859512,"20TK",$PCCGDY,Rotzooi
4114431,2021-02-03 07:35:00,"32.05.2","35.01.2",PCVU 261032 6,CTTROT,1859678,"20TK",$PCCGDY,InternalMoveLocations
4116277,2021-02-03 19:42:00,"35.01.2",TOUT,PCVU 261032 6,CTTROT,1859678,"20TK",$PCCGDY,Gate out train
4116431,2021-02-03 22:34:00,TOUT,,PCVU 261032 6,CTTROT,1859678,"20TK",$PCCGDY,Rotzooi
4115351,2021-02-03 12:34:00,,TRUCK,PCVU 261033 1,CTTROT,1860277,"20TK",$PCCGDY,Rotzooi
4115363,2021-02-03 12:41:00,TRUCK,"31.02.1",PCVU 261033 1,CTTROT,1860277,"20TK",$PCCGDY,Gate in truck
4116581,2021-02-04 07:00:00,"31.02.1","31.01.1",PCVU 261033 1,CTTROT,1860277,"20TK",$PCCGDY,InternalMoveLocations
4118439,2021-02-04 17:03:00,"31.01.1",TOUT,PCVU 261033 1,CTTROT,1860277,"20TK",$PCCGDY,Gate out train
4119044,2021-02-04 20:38:00,TOUT,,PCVU 261033 1,CTTROT,1860277,"20TK",$PCCGDY,Rotzooi
4117040,2021-02-04 09:45:00,"49.09.3","48.09.1",PCVU 261044 0,CTTROT,1857742,"20TK",$PCCGDY,InternalMoveLocations
4118115,2021-02-04 15:43:00,,TRUCK,PCVU 261046 0,CTTROT,1861024,"20TK",$PCCGDY,Rotzooi
4118159,2021-02-04 15:53:00,TRUCK,"11.01.1",PCVU 261046 0,CTTROT,1861024,"20TK",$PCCGDY,Gate in truck
4122303,2021-02-06 15:11:00,"11.01.1",TOUT,PCVU 261046 0,CTTROT,1861024,"20TK",$PCCGDY,Gate out train
4122865,2021-02-07 14:40:00,TOUT,,PCVU 261046 0,CTTROT,1861024,"20TK",$PCCGDY,Rotzooi
4115636,2021-02-03 14:44:00,,TIN,PCVU 261048 1,CTTROT,1860380,"20TK",$PCCGDY,Rotzooi
4115770,2021-02-03 15:31:00,TIN,"08.06.2",PCVU 261048 1,CTTROT,1860380,"20TK",$PCCGDY,Gate in train
4115892,2021-02-03 16:08:00,"08.06.2","46.09.3",PCVU 261048 1,CTTROT,1860380,"20TK",$PCCGDY,InternalMoveLocations
4118604,2021-02-04 17:52:00,"46.09.3",,PCVU 261048 1,CTTROT,1860380,"20TK",$PCCGDY,Rotzooi
4119767,2021-02-05 10:14:00,,TRUCK,PCVU 261048 1,CTTROT,1861319,"20TK",$PCCGDY,Rotzooi
4119781,2021-02-05 10:18:00,"22.06.2","24.06.2",PCVU 261048 1,CTTROT,1861319,"20TK",$PCCGDY,InternalMoveLocations
4119776,2021-02-05 10:18:00,TRUCK,"22.06.2",PCVU 261048 1,CTTROT,1861319,"20TK",$PCCGDY,Gate in truck
4121151,2021-02-05 17:08:00,"24.06.2","24.02.3",PCVU 261048 1,CTTROT,1861319,"20TK",$PCCGDY,InternalMoveLocations
4121152,2021-02-05 17:08:00,"24.02.3","24.03.1",PCVU 261048 1,CTTROT,1861319,"20TK",$PCCGDY,InternalMoveLocations
4121286,2021-02-05 17:51:00,"24.03.1",TOUT,PCVU 261048 1,CTTROT,1861319,"20TK",$PCCGDY,Gate out train
4121656,2021-02-05 21:28:00,TOUT,,PCVU 261048 1,CTTROT,1861319,"20TK",$PCCGDY,Rotzooi
4116201,2021-02-03 18:35:00,"15.02.1",TOUT,PCVU 288000 2,CTTROT,1859720,"20TK",$PCCGDY,Gate out train
4116443,2021-02-03 22:34:00,TOUT,,PCVU 288000 2,CTTROT,1859720,"20TK",$PCCGDY,Rotzooi
4114740,2021-02-03 08:58:00,"36.11.2",,PCVU 288001 8,CTTROT,1856251,"20TK",$PCCGDY,Rotzooi
4116142,2021-02-03 18:05:00,,TRUCK,PCVU 288001 8,CTTROT,1860475,"20TK",$PCCGDY,Rotzooi
4116157,2021-02-03 18:11:00,TRUCK,"17.06.1",PCVU 288001 8,CTTROT,1860475,"20TK",$PCCGDY,Gate in truck
4116311,2021-02-03 20:13:00,"17.06.1","15.01.2",PCVU 288001 8,CTTROT,1860475,"20TK",$PCCGDY,InternalMoveLocations
4118103,2021-02-04 15:40:00,"15.01.2",TOUT,PCVU 288001 8,CTTROT,1860475,"20TK",$PCCGDY,Gate out train
4119045,2021-02-04 20:38:00,TOUT,,PCVU 288001 8,CTTROT,1860475,"20TK",$PCCGDY,Rotzooi
4121058,2021-02-05 16:19:00,"27.13.2","28.13.1",PCVU 288005 0,CTTROT,1859249,"20TK",$PCCGDY,InternalMoveLocations
4115407,2021-02-03 13:05:00,"17.17.1",,PCVU 288006 5,CTTROT,1857692,"20TK",$PCCGDY,Rotzooi
4120852,2021-02-05 15:22:00,,TRUCK,PCVU 288006 5,CTTROT,1861642,"20TK",$PCCGDY,Rotzooi
4120876,2021-02-05 15:28:00,TRUCK,"15.06.1",PCVU 288006 5,CTTROT,1861642,"20TK",$PCCGDY,Gate in truck
4121789,2021-02-05 22:59:00,"15.06.1","39.01.2",PCVU 288006 5,CTTROT,1861642,"20TK",$PCCGDY,InternalMoveLocations
4122285,2021-02-06 14:53:00,"39.01.2",TOUT,PCVU 288006 5,CTTROT,1861642,"20TK",$PCCGDY,Gate out train
4122862,2021-02-07 14:40:00,TOUT,,PCVU 288006 5,CTTROT,1861642,"20TK",$PCCGDY,Rotzooi
4116395,2021-02-03 21:25:00,,TRUCK,PCVU 288007 0,CTTROT,1860511,"20TK",$PCCGDY,Rotzooi
4116396,2021-02-03 21:33:00,TRUCK,"23.03.1",PCVU 288007 0,CTTROT,1860511,"20TK",$PCCGDY,Gate in truck
4116547,2021-02-04 06:44:00,"23.03.1","26.01.1",PCVU 288007 0,CTTROT,1860511,"20TK",$PCCGDY,InternalMoveLocations
4122293,2021-02-06 15:03:00,"39.01.1",TOUT,PCVU 288010 5,CTTROT,1859465,"20TK",$PCCGDY,Gate out train
4122853,2021-02-07 14:40:00,TOUT,,PCVU 288010 5,CTTROT,1859465,"20TK",$PCCGDY,Rotzooi
4116852,2021-02-04 08:32:00,"37.10.1",,PCVU 288011 0,CTTROT,1855854,"20TK",$PCCGDY,Rotzooi
4117323,2021-02-04 11:29:00,,TRUCK,PCVU 288011 0,CTTROT,1860724,"20TK",$PCCGDY,Rotzooi
4117340,2021-02-04 11:34:00,TRUCK,"12.03.2",PCVU 288011 0,CTTROT,1860724,"20TK",$PCCGDY,Gate in truck
4121273,2021-02-05 17:38:00,"12.03.2",TOUT,PCVU 288011 0,CTTROT,1860724,"20TK",$PCCGDY,Gate out train
4121652,2021-02-05 21:28:00,TOUT,,PCVU 288011 0,CTTROT,1860724,"20TK",$PCCGDY,Rotzooi
4115201,2021-02-03 11:28:00,"37.10.2",,PCVU 288012 6,CTTROT,1857743,"20TK",$PCCGDY,Rotzooi
4123982,2021-02-08 14:59:00,,TRUCK,PCVU 288012 6,CTTROT,1862306,"20TK",$PCCGDY,Rotzooi
4123990,2021-02-08 15:03:00,TRUCK,"27.03.2",PCVU 288012 6,CTTROT,1862306,"20TK",$PCCGDY,Gate in truck
4122024,2021-02-06 10:31:00,,TIN,PCVU 288013 1,CTTROT,1861900,"20TK",$PCCGDY,Rotzooi
4122262,2021-02-06 14:30:00,TIN,"45.07.2",PCVU 288013 1,CTTROT,1861900,"20TK",$PCCGDY,Gate in train
4122399,2021-02-06 17:17:00,"36.10.3","36.11.1",PCVU 288013 1,CTTROT,1861900,"20TK",$PCCGDY,InternalMoveLocations
4122398,2021-02-06 17:17:00,"45.07.2","36.10.3",PCVU 288013 1,CTTROT,1861900,"20TK",$PCCGDY,InternalMoveLocations
4124529,2021-02-08 19:26:00,"36.11.1","36.10.1",PCVU 288013 1,CTTROT,1861900,"20TK",$PCCGDY,InternalMoveLocations
4114511,2021-02-03 07:56:00,"37.11.2",,PCVU 288017 3,CTTROT,1858404,"20TK",$PCCGDY,Rotzooi
4118599,2021-02-04 17:50:00,,TRUCK,PCVU 288017 3,CTTROT,1861078,"20TK",$PCCGDY,Rotzooi
4118640,2021-02-04 17:54:00,TRUCK,"11.01.2",PCVU 288017 3,CTTROT,1861078,"20TK",$PCCGDY,Gate in truck
4122300,2021-02-06 15:07:00,"11.01.2",TOUT,PCVU 288017 3,CTTROT,1861078,"20TK",$PCCGDY,Gate out train
4122861,2021-02-07 14:40:00,TOUT,,PCVU 288017 3,CTTROT,1861078,"20TK",$PCCGDY,Rotzooi
4115510,2021-02-03 13:46:00,"29.13.1",,PCVU 288020 8,CTTROT,1858413,"20TK",$PCCGDY,Rotzooi
4116227,2021-02-03 18:57:00,"23.02.2",TOUT,PCVU 288024 0,CTTROT,1859768,"20TK",$PCCGDY,Gate out train
4116432,2021-02-03 22:34:00,TOUT,,PCVU 288024 0,CTTROT,1859768,"20TK",$PCCGDY,Rotzooi
4119854,2021-02-05 10:24:00,"36.11.1",,PCVU 288030 0,CTTROT,1858960,"20TK",$PCCGDY,Rotzooi
4123517,2021-02-08 10:43:00,,TRUCK,PCVU 288030 0,CTTROT,1862204,"20TK",$PCCGDY,Rotzooi
4123522,2021-02-08 10:46:00,TRUCK,"10.06.1",PCVU 288030 0,CTTROT,1862204,"20TK",$PCCGDY,Gate in truck
4123539,2021-02-08 10:56:00,"10.06.1","15.01.2",PCVU 288030 0,CTTROT,1862204,"20TK",$PCCGDY,InternalMoveLocations
4124491,2021-02-08 18:37:00,"15.01.2","15.03.1",PCVU 288030 0,CTTROT,1862204,"20TK",$PCCGDY,InternalMoveLocations
4121346,2021-02-05 18:19:00,,TIN,PCVU 288031 6,CTTROT,1861753,"20TK",$PCCGDY,Rotzooi
4121503,2021-02-05 19:55:00,TIN,"42.06.1",PCVU 288031 6,CTTROT,1861753,"20TK",$PCCGDY,Gate in train
4121504,2021-02-05 19:56:00,"42.06.1","37.10.1",PCVU 288031 6,CTTROT,1861753,"20TK",$PCCGDY,InternalMoveLocations
4123524,2021-02-08 10:48:00,"37.10.1",,PCVU 288031 6,CTTROT,1861753,"20TK",$PCCGDY,Rotzooi
4124192,2021-02-08 16:33:00,,TRUCK,PCVU 288031 6,CTTROT,1862356,"20TK",$PCCGDY,Rotzooi
4124200,2021-02-08 16:38:00,TRUCK,"24.02.2",PCVU 288031 6,CTTROT,1862356,"20TK",$PCCGDY,Gate in truck
4122014,2021-02-06 10:31:00,,TIN,PCVU 288035 8,CTTROT,1861890,"20TK",$PCCGDY,Rotzooi
4122177,2021-02-06 13:22:00,TIN,"20.06.1",PCVU 288035 8,CTTROT,1861890,"20TK",$PCCGDY,Gate in train
4122253,2021-02-06 14:16:00,"20.06.1","51.11.2",PCVU 288035 8,CTTROT,1861890,"20TK",$PCCGDY,InternalMoveLocations
4123822,2021-02-08 13:14:00,"51.11.2","37.10.1",PCVU 288035 8,CTTROT,1861890,"20TK",$PCCGDY,InternalMoveLocations
4117282,2021-02-04 11:17:00,,TRUCK,PCVU 288036 3,CTTROT,1860713,"20TK",$PCCGDY,Rotzooi
4117298,2021-02-04 11:24:00,TRUCK,"34.06.1",PCVU 288036 3,CTTROT,1860713,"20TK",$PCCGDY,Gate in truck
4117345,2021-02-04 11:37:00,"34.06.1","25.02.2",PCVU 288036 3,CTTROT,1860713,"20TK",$PCCGDY,InternalMoveLocations
4118320,2021-02-04 16:27:00,"25.02.2",TOUT,PCVU 288036 3,CTTROT,1860713,"20TK",$PCCGDY,Gate out train
4119050,2021-02-04 20:38:00,TOUT,,PCVU 288036 3,CTTROT,1860713,"20TK",$PCCGDY,Rotzooi
4115516,2021-02-03 13:50:00,"28.13.2","27.12.1",PCVU 288037 9,CTTROT,1859573,"20TK",$PCCGDY,InternalMoveLocations
4116042,2021-02-03 17:11:00,"27.12.1",,PCVU 288037 9,CTTROT,1859573,"20TK",$PCCGDY,Rotzooi
4118519,2021-02-04 17:23:00,,TRUCK,PCVU 288037 9,CTTROT,1861070,"20TK",$PCCGDY,Rotzooi
4118540,2021-02-04 17:30:00,TRUCK,"36.01.2",PCVU 288037 9,CTTROT,1861070,"20TK",$PCCGDY,Gate in truck
4121630,2021-02-05 21:18:00,"36.01.2",TOUT,PCVU 288037 9,CTTROT,1861070,"20TK",$PCCGDY,Gate out train
4121796,2021-02-05 23:19:00,TOUT,,PCVU 288037 9,CTTROT,1861070,"20TK",$PCCGDY,Rotzooi
4117319,2021-02-04 11:29:00,"38.10.1",,PCVU 288038 4,CTTROT,1858961,"20TK",$PCCGDY,Rotzooi
4120024,2021-02-05 11:14:00,,TRUCK,PCVU 288038 4,CTTROT,1861423,"20TK",$PCCGDY,Rotzooi
4120052,2021-02-05 11:22:00,TRUCK,"41.02.1",PCVU 288038 4,CTTROT,1861423,"20TK",$PCCGDY,Gate in truck
4124642,2021-02-09 07:01:00,,TRUCK,PCVU 310087 8,CTTROT,1862447,"22TK",$PCCGDY,Rotzooi
4124676,2021-02-09 07:12:00,TRUCK,"22.01.2",PCVU 310087 8,CTTROT,1862447,"22TK",$PCCGDY,Gate in truck
4124678,2021-02-09 07:13:00,"22.01.2","30.01.2",PCVU 310087 8,CTTROT,1862447,"22TK",$PCCGDY,InternalMoveLocations
4121356,2021-02-05 18:19:00,,TIN,PCVU 310098 6,CTTROT,1861762,"22TK",$PCCGDY,Rotzooi
4121439,2021-02-05 18:58:00,TIN,,PCVU 310098 6,CTTROT,1861762,"22TK",$PCCGDY,Rotzooi
4116013,2021-02-03 16:54:00,"49.14.1",,PCVU 310121 5,CTTROT,1858210,"23TK",$PCCGDY,Rotzooi
4117453,2021-02-04 12:24:00,,TIN,PCVU 350008 8,CTTROT,1860761,"26TK",$PCCGDY,Rotzooi
4117707,2021-02-04 13:50:00,TIN,"33.06.1",PCVU 350008 8,CTTROT,1860761,"26TK",$PCCGDY,Gate in train
4118597,2021-02-04 17:50:00,"33.06.1","49.14.1",PCVU 350008 8,CTTROT,1860761,"26TK",$PCCGDY,InternalMoveLocations
4120514,2021-02-05 13:40:00,"49.14.1",,PCVU 350008 8,CTTROT,1860761,"26TK",$PCCGDY,Rotzooi
4121024,2021-02-05 16:06:00,,TRUCK,PCVU 350008 8,CTTROT,1861661,"26TK",$PCCGDY,Rotzooi
4121064,2021-02-05 16:22:00,TRUCK,"18.11.2",PCVU 350008 8,CTTROT,1861661,"26TK",$PCCGDY,Gate in truck
4121624,2021-02-05 21:16:00,"18.11.2","14.10.1",PCVU 350008 8,CTTROT,1861661,"26TK",$PCCGDY,InternalMoveLocations
4121626,2021-02-05 21:16:00,"14.10.1","13.10.2",PCVU 350008 8,CTTROT,1861661,"26TK",$PCCGDY,InternalMoveLocations
4122331,2021-02-06 15:41:00,"13.10.2","14.07.1",PCVU 350008 8,CTTROT,1861661,"26TK",$PCCGDY,InternalMoveLocations
4122358,2021-02-06 16:14:00,"14.07.1",TOUT,PCVU 350008 8,CTTROT,1861661,"26TK",$PCCGDY,Gate out train
4122883,2021-02-07 14:40:00,TOUT,,PCVU 350008 8,CTTROT,1861661,"26TK",$PCCGDY,Rotzooi
4121995,2021-02-06 10:31:00,,TIN,PCVU 350010 7,CTTROT,1861872,"26TK",$PCCGDY,Rotzooi
4122255,2021-02-06 14:19:00,TIN,"40.01.2",PCVU 350010 7,CTTROT,1861872,"26TK",$PCCGDY,Gate in train
4123455,2021-02-08 10:12:00,"40.01.2","38.03.2",PCVU 350010 7,CTTROT,1861872,"26TK",$PCCGDY,InternalMoveLocations
4123458,2021-02-08 10:12:00,"38.03.2","41.01.2",PCVU 350010 7,CTTROT,1861872,"26TK",$PCCGDY,InternalMoveLocations
4119202,2021-02-05 07:03:00,,TRUCK,PCVU 350017 5,CTTROT,1861166,"26TK",$PCCGDY,Rotzooi
4119223,2021-02-05 07:11:00,TRUCK,"12.15.3",PCVU 350017 5,CTTROT,1861166,"26TK",$PCCGDY,Gate in truck
4123240,2021-02-08 08:44:00,"12.15.3","12.12.2",PCVU 350017 5,CTTROT,1861166,"26TK",$PCCGDY,InternalMoveLocations
4122027,2021-02-06 10:31:00,,TIN,PCVU 350020 0,CTTROT,1861903,"26TK",$PCCGDY,Rotzooi
4122188,2021-02-06 13:37:00,TIN,"41.06.2",PCVU 350020 0,CTTROT,1861903,"26TK",$PCCGDY,Gate in train
4122392,2021-02-06 17:11:00,"41.06.2","49.12.1",PCVU 350020 0,CTTROT,1861903,"26TK",$PCCGDY,InternalMoveLocations
4119225,2021-02-05 07:11:00,,TRUCK,PCVU 350021 5,CTTROT,1861174,"26TK",$PCCGDY,Rotzooi
4119247,2021-02-05 07:23:00,TRUCK,"40.06.1",PCVU 350021 5,CTTROT,1861174,"26TK",$PCCGDY,Gate in truck
4119469,2021-02-05 08:41:00,"38.02.2","46.01.2",PCVU 350021 5,CTTROT,1861174,"26TK",$PCCGDY,InternalMoveLocations
4119467,2021-02-05 08:41:00,"40.06.1","38.02.2",PCVU 350021 5,CTTROT,1861174,"26TK",$PCCGDY,InternalMoveLocations
4120895,2021-02-05 15:32:00,"46.01.2",TOUT,PCVU 350021 5,CTTROT,1861174,"26TK",$PCCGDY,Gate out train
4121698,2021-02-05 21:28:00,TOUT,,PCVU 350021 5,CTTROT,1861174,"26TK",$PCCGDY,Rotzooi
4115617,2021-02-03 14:44:00,,TIN,PCVU 350052 9,CTTROT,1860361,"26TK",$PCCGDY,Rotzooi
4115849,2021-02-03 15:59:00,TIN,"41.07.1",PCVU 350052 9,CTTROT,1860361,"26TK",$PCCGDY,Gate in train
4115914,2021-02-03 16:16:00,"41.07.1","51.13.2",PCVU 350052 9,CTTROT,1860361,"26TK",$PCCGDY,InternalMoveLocations
4115991,2021-02-03 16:47:00,"51.13.2",,PCVU 350052 9,CTTROT,1860361,"26TK",$PCCGDY,Rotzooi
4117370,2021-02-04 11:46:00,,TRUCK,PCVU 350052 9,CTTROT,1860732,"26TK",$PCCGDY,Rotzooi
4117380,2021-02-04 11:50:00,TRUCK,"09.15.2",PCVU 350052 9,CTTROT,1860732,"26TK",$PCCGDY,Gate in truck
4118065,2021-02-04 15:30:00,"09.15.2","40.07.1",PCVU 350052 9,CTTROT,1860732,"26TK",$PCCGDY,InternalMoveLocations
4118181,2021-02-04 16:00:00,"40.07.1",TOUT,PCVU 350052 9,CTTROT,1860732,"26TK",$PCCGDY,Gate out train
4119058,2021-02-04 20:38:00,TOUT,,PCVU 350052 9,CTTROT,1860732,"26TK",$PCCGDY,Rotzooi
4120373,2021-02-05 13:08:00,,TIN,PCVU 350054 0,CTTROT,1861518,"26TK",$PCCGDY,Rotzooi
4120901,2021-02-05 15:33:00,TIN,"43.07.1",PCVU 350054 0,CTTROT,1861518,"26TK",$PCCGDY,Gate in train
4120909,2021-02-05 15:36:00,"43.07.1","49.14.2",PCVU 350054 0,CTTROT,1861518,"26TK",$PCCGDY,InternalMoveLocations
4121414,2021-02-05 18:37:00,"49.14.2","51.13.2",PCVU 350054 0,CTTROT,1861518,"26TK",$PCCGDY,InternalMoveLocations
4120351,2021-02-05 13:08:00,,TIN,PCVU 350056 0,CTTROT,1861497,"26TK",$PCCGDY,Rotzooi
4120464,2021-02-05 13:27:00,TIN,"46.06.1",PCVU 350056 0,CTTROT,1861497,"26TK",$PCCGDY,Gate in train
4120980,2021-02-05 15:56:00,"46.06.1","17.14.3",PCVU 350056 0,CTTROT,1861497,"26TK",$PCCGDY,InternalMoveLocations
4124223,2021-02-08 16:56:00,"17.14.3","20.14.3",PCVU 350056 0,CTTROT,1861497,"26TK",$PCCGDY,InternalMoveLocations
4124508,2021-02-08 18:51:00,"20.14.3","17.15.2",PCVU 350056 0,CTTROT,1861497,"26TK",$PCCGDY,InternalMoveLocations
